id,loan_amount,instalment,expected_revenue,total_payment,loss
Summary,,,"Total Expected Loss: $28,885,826.94",,
38232153,20000,632.93,22785.48,31.54872157418457,22753.931278425815
38222416,21600,572.15,34329.0,40.76225073966234,34288.23774926034
38221279,14400,506.2,18223.2,29.046117431975787,18194.153882568025
38182279,15000,385.33,23119.8,33.69339538306859,23086.10660461693
38038467,10500,289.94,17396.4,28.5653469114447,17367.834653088557
38018271,8000,283.2,10195.199999999999,30.30614183113586,10164.893858168864
37938376,15000,379.76,22785.6,31.43067388665302,22754.169326113344
37927618,20000,475.7,28542.0,24.433464164625413,28517.566535835376
37811630,14000,370.84,13350.24,30.785084839899845,13319.4549151601
37761743,9850,351.87,12667.32,32.69549540156593,12634.624504598434
37752194,13375,510.73,18386.28,35.37716643799942,18350.902833562
37732016,15000,364.7,21882.0,25.78757819795649,21856.212421802044
37731131,18000,555.71,20005.56,36.01718072871141,19969.54281927129
37702127,24300,818.65,29471.399999999998,41.10556727102247,29430.294432728977
37680848,20000,454.96,27297.6,37.70211440298582,27259.897885597013
37720650,7900,282.21,10159.56,26.181258729568963,10133.378741270431
37661094,12000,299.14,17948.399999999998,26.674104277395823,17921.7258957226
37651039,20000,686.57,24716.52,32.33994151711044,24684.18005848289
37640409,11200,296.67,17800.2,26.67838624480933,17773.52161375519
37630730,11200,262.41,15744.600000000002,29.47636111407539,15715.123638885927
37329237,13500,290.11,17406.600000000002,23.812073354035764,17382.787926645968
37267525,19100,682.3,24562.8,43.34687976572863,24519.45312023427
37247206,10800,350.98,12635.28,30.66692341063927,12604.613076589361
37077186,14000,492.13,17716.68,38.76065812242142,17677.91934187758
37068125,7200,249.56,8984.16,30.621292786384814,8953.538707213615
36460810,16800,373.63,22417.8,35.22696974143688,22382.57303025856
10176174,35000,1176.77,42363.72,61.26353239753895,42302.45646760246
10175791,12000,423.31,15239.16,51.86834485938496,15187.291655140614
10175450,15000,445.3,26718.0,45.15100128602199,26672.848998713976
10175069,15000,356.7,21402.0,43.02268878996364,21358.977311210037
10167985,8575,299.83,10793.88,45.30839913034324,10748.571600869656
10167075,29175,1072.69,38616.840000000004,37.95543668247082,38578.88456331753
10164607,5000,183.84,6618.24,27.554902732170817,6590.685097267829
10159109,10600,249.24,14954.400000000001,39.02912105038597,14915.370878949616
10156785,21725,737.56,26552.159999999996,60.21660882394421,26491.943391176053
10149332,23675,626.85,37611.0,57.02367602173134,37553.97632397827
10148049,14000,438.07,15770.52,48.44044655411899,15722.079553445881
10145255,11100,384.68,13848.48,42.95762500702671,13805.522374992974
10139596,15000,539.06,19406.159999999996,54.20194657302777,19351.95805342697
10138406,32350,760.64,45638.4,60.844145802629136,45577.55585419737
10137648,10400,284.18,17050.8,45.31568471950041,17005.4843152805
10137216,13000,305.67,18340.2,24.42314426606893,18315.776855733933
10128831,8000,290.23,10448.28,42.10537053410621,10406.174629465895
10125667,25000,575.64,20723.04,55.40906742301604,20667.630932576983
10124658,18825,467.75,28065.0,39.97696976954201,28025.02303023046
10119336,35000,1234.65,44447.4,70.08675355355244,44377.31324644645
10119273,25000,848.75,30555.0,63.11515374192815,30491.88484625807
10117142,12000,398.52,14346.72,52.56938759710971,14294.15061240289
10116955,11200,257.89,15473.4,42.2047797649585,15431.19522023504
10116392,8900,299.24,10772.64,26.859923442584595,10745.780076557416
10108424,15000,352.69,21161.4,48.76005393685778,21112.639946063144
10107835,14000,470.71,16945.559999999998,50.73047826971222,16894.829521730284
10106511,7200,258.75,9315.0,35.197043048685686,9279.802956951315
10105870,12175,473.84,17058.239999999998,53.879517139650055,17004.36048286035
10105205,18000,414.46,24867.6,44.05931721768345,24823.540682782314
10104914,18000,434.01,26040.6,42.05439575601795,25998.54560424398
10097781,35000,869.66,52179.6,66.07903112867356,52113.52096887132
10097122,15600,495.36,17832.96,46.818977988216815,17786.141022011783
10078606,19800,498.17,29890.2,42.52312282984766,29847.676877170154
10077662,27000,857.34,30864.24,63.3304293915828,30800.90957060842
10065534,5000,158.77,5715.72,35.717028696408825,5680.002971303591
10065405,15000,390.93,23455.8,39.14039271252209,23416.659607287478
10064746,17625,419.12,15088.32,49.778819199456166,15038.541180800543
9934836,10000,312.91,11264.76,40.02517908362898,11224.734820916372
9894595,30000,803.19,48191.4,61.96033231192747,48129.43966768807
9877750,7000,249.54,8983.44,29.07188479255972,8954.36811520744
9874897,35000,855.61,51336.6,63.28770011976798,51273.31229988023
9874764,8000,261.88,9427.68,31.20383766212681,9396.476162337873
9866655,7200,242.08,8714.880000000001,35.55198985262933,8679.328010147372
9865791,3000,92.12,3316.32,23.542314050554587,3292.7776859494456
9858558,16800,564.85,20334.600000000002,55.0618925785259,20279.538107421475
9858465,1200,43.13,1552.68,23.29034831838823,1529.389651681612
9858115,4575,181.88,6547.68,38.906885791978624,6508.773114208022
9854799,18000,560.91,20192.76,51.45185548895705,20141.30814451104
9848072,21500,729.93,26277.48,36.70360167988781,26240.77639832011
9848020,10000,392.75,14139.0,41.99478580313109,14097.005214196868
9845904,10625,281.33,16879.8,40.686030776848895,16839.11396922315
9845842,4800,171.11,6159.960000000001,37.755216941293085,6122.204783058708
9844595,33000,819.96,49197.600000000006,55.515223146825534,49142.08477685318
9838286,20000,635.07,22862.52,37.77488208872653,22824.745117911272
9838064,18000,440.03,15841.079999999998,51.60088769015801,15789.47911230984
9836699,10000,341.68,12300.48,28.14743258275632,12272.332567417243
9827865,12500,433.2,15595.199999999999,50.34417113130036,15544.855828868698
9826923,20050,595.22,21427.920000000002,46.84168409613357,21381.07831590387
9825787,18225,622.72,22417.920000000002,51.97906200003428,22365.940937999967
9817063,30875,1048.21,37735.56,71.47987411450467,37664.08012588549
9815857,5500,199.53,7183.08,34.26343572481365,7148.8165642751865
9808090,15000,534.72,19249.920000000002,46.65361985680829,19203.26638014319
9807384,7475,257.19,9258.84,33.8648394133703,9224.97516058663
9807288,10500,286.91,10328.76,42.87609754706999,10285.88390245293
9805119,23000,797.08,28694.88,34.25040301352532,28660.629596986477
9796970,9125,313.96,11302.56,34.839730352928704,11267.72026964707
9796603,22000,864.05,31105.8,63.49436383375112,31042.30563616625
9795921,25000,594.49,35669.4,46.820984717926656,35622.57901528208
9795585,19425,520.07,31204.200000000004,50.15309112071739,31154.046908879285
9787243,24000,785.62,28282.32,40.64912702192605,28241.670872978073
9777773,17500,628.9,22640.399999999998,54.73197365197269,22585.668026348027
9776937,22250,552.86,33171.6,52.40751727371918,33119.19248272628
9774830,18000,589.22,21211.920000000002,43.2643979513726,21168.655602048628
9774649,4000,137.63,4954.68,35.32998727954189,4919.350012720459
9767748,21000,483.54,29012.4,42.084750337914265,28970.315249662086
9767166,22000,746.9,26888.399999999998,22.68211192845345,26865.717888071544
9766415,9950,334.54,12043.44,39.74894370818775,12003.691056291813
9765543,7750,253.69,9132.84,45.10926725725494,9087.730732742744
9765331,12000,423.31,15239.16,51.86923754225597,15187.290762457744
9755973,8000,268.98,9683.28,27.99247966264764,9655.287520337353
9755428,23150,724.37,26077.32,58.65137967249928,26018.668620327502
9745035,14125,485.99,17495.64,53.36032430584706,17442.279675694153
9735125,8000,287.5,10350.0,45.49375140008391,10304.506248599917
9735056,8000,254.03,9145.08,41.9850728540817,9103.094927145918
9725808,2600,65.42,2355.12,25.603324767353072,2329.516675232647
9725490,18000,428.03,25681.8,50.14230038616787,25631.657699613832
9716594,22050,810.72,29185.920000000002,64.50658808445725,29121.413411915546
9706553,10000,312.91,11264.76,31.47774992864417,11233.282250071356
9705304,4000,149.68,5388.4800000000005,28.007056021961045,5360.472943978039
9705270,20000,510.6,30636.0,47.3051366607502,30588.69486333925
9705133,10000,346.56,12476.16,37.53967008261391,12438.620329917387
9694869,6075,212.42,7647.12,30.39823265182257,7616.721767348177
9676505,25000,966.45,34792.200000000004,31.78457410746276,34760.41542589254
9676233,9450,327.5,11790.0,31.978070753914064,11758.021929246086
9674967,12250,444.41,15998.76,47.55104936847678,15951.208950631524
9665219,2100,74.08,2666.88,23.406511543066244,2643.473488456934
9655213,8000,268.98,9683.28,33.01603148858669,9650.263968511414
9654813,28000,889.09,32007.24,66.52360974207531,31940.716390257927
9646563,10900,270.84,16250.399999999998,33.09232101807552,16217.307678981922
9646098,3000,102.51,3690.36,27.90034044234196,3662.459659557658
9644937,5125,177.61,6393.960000000001,30.874182289693664,6363.085817710307
9644669,10000,344.07,12386.52,28.22310053132317,12358.296899468678
9624580,29175,734.05,44043.0,53.47918501406718,43989.52081498593
9614977,11000,381.22,13723.920000000002,50.06555829531241,13673.854441704689
9464620,15000,551.52,19854.72,40.40684122349625,19814.313158776506
9564924,16825,638.04,22969.44,44.452990572382674,22924.987009427616
9544968,5000,169.75,6111.0,25.353352870513795,6085.646647129486
9484965,8500,297.21,10699.56,46.8188977154388,10652.74110228456
9454789,7200,231.21,8323.56,42.98126112072702,8280.578738879272
9445275,19750,684.45,24640.2,59.86760108323462,24580.332398916766
9445226,5000,170.84,6150.24,31.486081204978912,6118.753918795021
9414747,21000,528.37,31702.2,54.884085712520616,31647.31591428748
9394955,14400,347.21,20832.6,45.75627355587925,20786.84372644412
9384977,35000,1162.34,41844.24,70.09326712278117,41774.14673287722
9314582,11200,318.32,19099.2,35.00612868329931,19064.1938713167
9295142,12000,286.11,10299.960000000001,32.19623441827016,10267.76376558173
9295059,5000,156.46,5632.56,36.24880993072403,5596.311190069277
9294954,11325,290.98,17458.800000000003,46.48466183115856,17412.315338168843
9284983,9600,354.43,12759.48,32.87848219969796,12726.601517800302
9284923,14550,499.41,17978.760000000002,46.95123993486647,17931.808760065134
9264599,11400,299.0,10764.0,46.91614624019054,10717.08385375981
9238242,16100,550.11,19803.96,26.06714887373661,19777.892851126264
9238230,12375,456.88,16447.68,51.260686283112165,16396.419313716888
9237354,18000,642.65,23135.399999999998,60.72272309665468,23074.67727690334
9237347,10000,332.1,11955.6,46.00810972639848,11909.591890273601
9236198,11875,412.24,14840.64,49.50651600241567,14791.133483997584
9235313,35000,974.64,58478.4,68.5918303101038,58409.808169689895
9199096,21000,775.31,27911.159999999996,44.26334747854546,27866.89665252145
9199075,11700,409.09,14727.24,48.37425998598018,14678.86574001402
9198681,10375,288.92,17335.2,43.87329062448576,17291.326709375517
9196662,27300,658.24,39494.4,57.96716684120156,39436.4328331588
9229440,9000,306.16,11021.76,46.47798320636294,10975.282016793637
9228959,16750,569.8,20512.8,40.86141375793693,20471.938586242064
9228131,7800,204.58,12274.800000000001,40.50198561551998,12234.298014384482
9227546,10000,278.47,16708.2,32.45655970348195,16675.74344029652
9227520,33425,917.47,55048.200000000004,60.7009182884206,54987.49908171158
9227273,7000,246.8,8884.800000000001,35.79070628162595,8849.009293718374
9227240,8000,298.13,10732.68,46.05973379889354,10686.620266201107
9227029,35000,899.28,53956.799999999996,58.82251998550292,53897.977480014495
9224984,13750,360.63,21637.8,34.89944693653266,21602.900553063468
9224783,16000,571.25,20565.0,54.15441514432951,20510.84558485567
9224637,25450,667.5,40050.0,61.493051038534695,39988.50694896147
9215382,30000,811.61,48696.6,45.513752664229685,48651.08624733577
9209285,15000,357.64,21458.399999999998,40.66955461522148,21417.730445384776
9206038,12000,303.16,18189.600000000002,38.42167828602015,18151.178321713982
9189717,26500,690.35,41421.0,53.82243803744962,41367.17756196255
9189022,19125,674.27,24273.72,50.46847255582835,24223.251527444172
9187491,16000,398.51,23910.6,47.948992770407656,23862.65100722959
9185914,6600,206.52,7434.72,41.354689146898885,7393.365310853102
9185164,16000,381.48,22888.800000000003,40.24186594309006,22848.55813405691
9184593,18000,552.67,19896.12,20.32462692992752,19875.795373070072
9165143,20000,664.2,23911.2,48.61808674073446,23862.581913259266
9155305,10000,332.1,11955.6,44.08854989172436,11911.511450108275
9154944,35000,917.97,55078.200000000004,48.07509449915744,55030.124905500845
9135109,15000,341.22,20473.2,48.213201891176624,20424.986798108825
9134873,12000,398.52,14346.72,36.12984433261056,14310.590155667389
9104600,15875,631.11,22719.96,59.32530194530289,22660.634698054695
9094824,5000,160.57,5780.5199999999995,34.334744369876105,5746.185255630124
9077950,12000,408.22,14695.920000000002,47.29559484215688,14648.624405157845
9076356,13500,428.67,15432.12,52.0900173923797,15380.02998260762
9067571,14600,484.86,17454.96,54.29818632213815,17400.66181367786
9066610,15000,476.3,17146.8,54.9089732526834,17091.891026747315
9065106,4000,141.03,5077.08,36.26776250827394,5040.812237491726
9064627,16000,385.79,13888.44,51.14698416385399,13837.293015836147
9057306,30000,952.6,34293.6,68.07263186448199,34225.52736813552
9057022,13150,337.88,20272.8,39.88388846284724,20232.916111537153
9056252,8500,260.99,9395.64,37.59649910838265,9358.043500891617
9056056,16000,500.65,18023.399999999998,55.84120716641647,17967.55879283358
9054960,6500,223.11,8031.960000000001,21.79136164691057,8010.1686383530905
9054859,31300,828.74,49724.4,48.5877303647905,49675.81226963521
9048495,5000,168.45,6064.2,31.335752636174966,6032.864247363825
9046886,23500,846.76,30483.36,64.28379804884302,30419.076201951157
9044843,10000,336.9,12128.4,47.14012757407837,12081.25987242592
9044777,18825,643.22,23155.920000000002,62.70741167039439,23093.212588329607
9037711,30000,982.02,35352.72,69.94636335444312,35282.77363664556
9036774,23275,790.19,28446.840000000004,57.7447917977318,28389.09520820227
9036274,16950,631.66,22739.76,54.812791027965744,22684.947208972033
9035555,9750,358.39,12902.039999999999,46.251044232915504,12855.788955767084
9034564,3200,114.25,4113.0,28.18455223335404,4084.815447766646
9024799,17000,429.48,25768.800000000003,50.431885220410926,25718.36811477959
9011732,5125,167.77,6039.72,38.50695814229115,6001.213041857709
9008859,11000,384.62,13846.32,44.14485245170712,13802.175147548292
9008788,5500,218.65,7871.400000000001,21.628226483716304,7849.771773516284
9007769,8500,278.24,10016.64,41.50086088598859,9975.139139114011
9007665,14125,493.88,17779.68,38.90301495347244,17740.776985046527
9006426,27300,994.51,35802.36,71.3954554599693,35730.96454454003
9006305,18000,578.03,20809.079999999998,54.36701234597636,20754.71298765402
9005913,15600,434.42,26065.2,42.07521124106441,26023.124788758938
9005175,13475,388.28,23296.8,50.37719236079254,23246.422807639206
9000440,11500,399.22,14371.920000000002,50.85272725738712,14321.067272742615
9000269,9000,317.31,11423.16,40.215930672527485,11382.944069327472
8998860,9000,289.02,10404.72,40.02748408645628,10364.692515913543
8998633,15000,366.37,21982.2,36.75209524641589,21945.447904753586
8997706,24000,606.32,36379.200000000004,58.53401571946282,36320.66598428054
8997078,19425,674.33,24275.88,48.86807316840103,24227.0119268316
8995493,6000,184.23,6632.28,39.06152019300714,6593.218479806993
8981817,23325,640.24,38414.4,35.072653918028216,38379.32734608198
8981176,15900,567.68,20436.48,44.470202038012125,20392.009797961986
8981034,20000,581.18,34870.799999999996,50.77834006346031,34820.02165993654
8979192,28000,952.5,34290.0,43.41785002588559,34246.582149974114
8976980,9750,343.75,12375.0,22.010655879150924,12352.98934412085
8976324,15000,469.36,16896.96,38.220499802201694,16858.739500197797
8975241,9750,328.47,11824.920000000002,43.92397407129726,11780.996025928705
8974875,15000,491.01,17676.36,50.34074866260375,17626.0192513374
8991657,8975,233.81,14028.6,44.66262565976913,13983.937374340232
8991552,10000,262.28,15736.8,44.86940746931814,15691.930592530682
8990747,10000,332.1,11955.6,21.735292768893963,11933.864707231107
8990677,9000,285.78,10288.079999999998,43.71381219920714,10244.366187800792
8988627,14000,438.07,15770.52,46.14451621922326,15724.375483780777
8987269,5700,192.03,6913.08,30.57217599886404,6882.507824001136
8986805,24000,606.32,36379.200000000004,59.5499919606079,36319.650008039396
8986278,5000,176.28,6346.08,40.470725850819946,6305.60927414918
8972176,9750,319.16,11489.76,35.036614530953344,11454.723385469048
8971807,12000,293.1,17586.0,35.43702580886864,17550.562974191133
8969195,18000,597.78,21520.079999999998,57.209174929400056,21462.870825070597
8966439,35000,899.28,53956.799999999996,64.34623575400096,53892.453764246
8966278,7800,265.34,9552.24,45.049541716311566,9507.190458283689
8965049,7500,276.9,9968.4,38.37595459647033,9930.02404540353
8961859,10000,343.24,12356.64,28.19901066540981,12328.44098933459
8961811,5000,184.6,6645.599999999999,39.09551466135312,6606.504485338646
8959425,15000,476.3,17146.8,44.846580896176185,17101.953419103822
8958437,15000,546.44,19671.840000000004,30.01510698760556,19641.8248930124
8957195,2400,84.62,3046.32,24.55306744629525,3021.766932553705
8955972,5000,173.58,6248.88,19.88363623013908,6228.996363769861
8945772,15000,498.15,17933.399999999998,42.53126308589143,17890.868736914108
8945258,14400,358.66,21519.600000000002,45.25532930441266,21474.34467069559
8935714,11200,388.81,13997.16,33.95425563410828,13963.205744365892
8925939,11100,340.82,12269.52,49.0468826194294,12220.47311738057
8916105,8450,333.75,12015.0,51.05521340806008,11963.94478659194
8915763,20000,532.11,31926.600000000002,58.90576019213469,31867.694239807868
8906032,28000,889.09,32007.24,65.3317245135372,31941.908275486465
8905982,2500,96.0,3456.0,31.347885047769065,3424.652114952231
8905972,8800,279.43,10059.48,31.924258953145767,10027.555741046854
8904834,14250,473.24,17036.64,40.13730632231198,16996.50269367769
8885016,11200,391.61,14097.960000000001,35.91184555609582,14062.048154443904
8875460,10000,317.54,11431.44,42.40837498757001,11389.03162501243
8875309,18000,617.83,22241.88,42.001302944649815,22199.878697055352
8874832,33000,892.77,53566.2,66.61875035185695,53499.58124964814
8866566,8000,265.68,9564.48,29.7238772151069,9534.756122784893
8846124,25000,622.66,22415.76,47.55812911703594,22368.201870882964
8845904,4800,163.29,5878.44,36.0683180122557,5842.371681987744
8835440,35000,1176.77,42363.72,56.90599327720996,42306.814006722794
8825489,11875,309.36,18561.600000000002,45.7935072386297,18515.806492761374
8816353,20000,482.23,28933.800000000003,47.67390524831364,28886.12609475169
8815892,8000,279.72,10069.920000000002,31.94445908912109,10037.97554091088
8815633,20000,498.13,29887.8,53.79905032354573,29834.000949676454
8806185,8725,305.07,10982.52,24.400756062489464,10958.119243937512
8805674,26500,753.16,45189.6,64.03135271709017,45125.56864728291
8805025,16800,525.68,18924.48,56.76155742996026,18867.71844257004
8794913,17050,474.79,28487.4,51.92980219423169,28435.47019780577
8786138,35000,1233.96,44422.56,57.81989040725692,44364.74010959274
8775017,21000,456.49,27389.4,49.119133974524814,27340.280866025478
8756133,12000,398.52,14346.72,44.68223245101208,14302.037767548987
8670260,9025,289.82,10433.52,46.41849658393833,10387.101503416063
8670209,5000,160.57,5780.5199999999995,26.2594161277344,5754.260583872265
8669279,31300,1024.58,36884.88,47.3392877621211,36837.540712237875
8668654,3050,112.11,4035.96,20.42282049491833,4015.537179505082
8667407,35000,1162.34,41844.24,72.00090966411616,41772.23909033588
8667268,17625,517.22,31033.2,55.49124434005416,30977.708755659947
8666807,10000,340.18,12246.48,48.17098643317258,12198.309013566826
8666690,8300,266.54,9595.44,42.68183205269624,9552.758167947304
8665927,3250,123.62,4450.32,23.917639917733545,4426.402360082267
8665321,12000,329.39,19763.399999999998,43.95942860908222,19719.440571390915
8660060,25000,802.82,28901.52,63.14554844616123,28838.37445155384
8659341,20000,625.81,22529.159999999996,60.18515322701232,22468.974846772984
8658926,11200,270.05,16203.0,45.31805560149585,16157.681944398504
8658836,18550,524.0,18864.0,43.27201179928502,18820.727988200713
8658509,14000,322.36,11604.960000000001,29.83068918159616,11575.129310818405
8658483,15850,558.81,20117.159999999996,57.94297511653535,20059.21702488346
8658155,12000,398.52,14346.72,45.8237534153624,14300.896246584636
8657386,20500,534.04,19225.44,48.03136372598579,19177.408636274013
8657224,35000,871.73,52303.8,47.23934017835019,52256.560659821655
8656278,23850,582.53,34951.799999999996,54.5122517469953,34897.287748253
8655252,25000,568.7,34122.0,50.39692879978332,34071.60307120022
8650201,9600,281.72,16903.2,45.97613598455219,16857.22386401545
8647709,14000,367.19,22031.4,42.27929411592671,21989.120705884074
8647535,12000,432.39,15566.039999999999,48.2269966923403,15517.81300330766
8647504,6000,196.41,7070.76,35.02633138529005,7035.73366861471
8647412,7000,224.79,8092.44,43.97617899103429,8048.463821008965
8645905,20000,686.48,24713.28,32.49008407411164,24680.78991592589
8640060,8000,285.63,10282.68,43.70515360210103,10238.9748463979
8639901,20000,654.68,23568.48,52.86033809038575,23515.619661909615
8638786,8000,294.06,10586.16,45.84369065053863,10540.31630934946
8637428,12375,312.64,18758.399999999998,40.01332061866053,18718.386679381336
8637368,16200,379.48,13661.28,48.12722814601808,13613.152771853982
8637075,10000,260.51,15630.599999999999,44.76856782854593,15585.831432171453
8636969,10000,364.29,13114.44,49.301715159128655,13065.138284840872
8636762,15000,361.67,21700.2,34.93576471022944,21665.26423528977
8636661,6000,204.11,7347.960000000001,37.3100897837887,7310.649910216212
8636220,2000,73.84,2658.2400000000002,28.41526768373448,2629.824732316266
8636000,7200,259.44,9339.84,43.12764580474054,9296.712354195259
8634737,10000,340.18,12246.48,49.0150084495827,12197.464991550416
8628750,24000,638.53,22987.079999999998,47.97137689120805,22939.10862310879
8628565,18250,638.11,22971.96,62.54154583838449,22909.418454161616
8628102,12000,375.49,13517.64,33.54056141588478,13484.099438584115
8627515,35000,988.68,35592.479999999996,65.07728112736591,35527.40271887263
8627202,17050,438.08,26284.8,35.39228992502558,26249.407710074975
8626992,15000,476.3,17146.8,48.67616142006104,17098.123838579937
8626923,26300,873.42,31443.12,65.12399893857302,31377.996001061427
8625646,10000,349.65,12587.4,39.05656576786362,12548.343434232136
8620165,15000,498.15,17933.399999999998,49.42765137381117,17883.972348626186
8619718,13150,344.9,20694.0,43.62118412233854,20650.378815877662
8619582,28100,842.33,50539.8,66.45522956483683,50473.344770435164
8617375,10000,232.58,13954.800000000001,37.14792462896992,13917.652075371032
8616956,8875,334.37,12037.32,45.17340612698597,11992.146593873014
8616886,28000,876.13,31540.68,59.77909527670764,31480.900904723294
8616388,11875,377.07,13574.52,22.737387010393785,13551.782612989608
8615837,18000,563.23,20276.28,58.09444834083549,20218.185551659164
8614998,7750,270.98,9755.28,46.86693173523694,9708.413068264763
8614925,5475,187.93,6765.4800000000005,38.613486798907424,6726.866513201093
8614746,11200,384.43,13839.48,52.75385509291334,13786.726144907087
8610636,8000,274.59,9885.24,31.74022886221958,9853.49977113778
8610614,14500,349.62,20977.2,41.56939023039385,20935.630609769607
8610558,10000,336.9,12128.4,46.23003048205968,12082.16996951794
8610467,25000,638.25,38295.0,57.36197473212858,38237.63802526787
8610327,33000,847.89,50873.4,64.3125983585047,50809.0874016415
8608962,21000,530.53,31831.8,56.93822767377527,31774.861772326225
8608465,9125,284.35,10236.6,42.745006700140685,10193.85499329986
8606822,5500,172.1,6195.599999999999,25.483773331471344,6170.116226668528
8606721,24000,846.15,30461.399999999998,44.37495649973594,30417.025043500264
8605986,10300,367.74,13238.64,41.05828211971602,13197.581717880283
8605612,11000,262.27,15736.199999999999,44.87135962204828,15691.328640377951
8605190,9250,330.25,11889.0,45.92098549112527,11843.079014508874
8604721,4000,136.08,4898.88,34.589265855070536,4864.29073414493
8600056,15000,491.01,17676.36,43.87237633585679,17632.487623664143
8599996,24450,647.37,38842.2,59.83366838474613,38782.36633161525
8598394,11000,414.43,14919.48,49.59692735253998,14869.883072647459
8598280,20000,608.72,21913.920000000002,41.797891060436434,21872.122108939566
8597972,4000,147.68,5316.4800000000005,30.850154482167447,5285.629845517833
8597282,4000,132.84,4782.24,35.52435958464626,4746.715640415354
8595814,25000,874.12,31468.32,62.46297979719012,31405.85702020281
8581235,32000,1263.87,45499.31999999999,58.2789677376397,45441.04103226235
8580715,14000,471.65,16979.399999999998,54.7312509793073,16924.66874902069
8580596,9000,308.92,11121.12,39.849222222257,11081.270777777743
8579763,10000,349.65,12587.4,42.726764667664575,12544.673235332335
8579124,24000,638.53,22987.079999999998,61.58889952338548,22925.49110047661
8576717,17000,386.72,23203.2,51.17485343283063,23152.02514656717
8575880,12000,303.16,18189.600000000002,40.695131269207415,18148.904868730795
8575742,3600,131.15,4721.400000000001,36.55258543108912,4684.8474145689115
8575561,10575,381.04,13717.44,38.79696715105462,13678.643032848946
8590996,11625,433.22,15595.920000000002,51.32746764944629,15544.592532350556
8589886,8000,249.3,8974.800000000001,44.83158375386059,8929.96841624614
8589663,18825,653.5,23526.0,35.32389968115948,23490.67610031884
8589495,29000,995.39,35834.04,69.07849708200415,35764.961502918
8586674,35000,1176.77,42363.72,64.3624369524871,42299.35756304752
8585209,17050,453.63,27217.8,54.01885436643119,27163.78114563357
8585002,15000,357.64,21458.399999999998,48.99491630285135,21409.405083697147
8571305,3650,141.49,5093.64,26.32478923558865,5067.315210764412
8570394,9000,327.87,11803.32,48.40693810253404,11754.913061897465
8568104,20000,625.81,22529.159999999996,58.09410219944905,22471.06589780055
8566206,9750,363.34,13080.24,44.404043153648,13035.835956846351
8565337,9750,331.68,11940.48,49.40705507391044,11891.072944926089
8561194,8325,293.51,10566.36,50.05000358551125,10516.30999641449
8560590,7125,259.56,9344.16,37.53094402661238,9306.629055973388
8559848,28000,899.15,32369.399999999998,65.58042817484902,32303.819571825148
8558553,4000,138.86,4998.960000000001,34.77788051360723,4964.182119486393
8557791,8500,193.36,11601.6,26.56418127020669,11575.035818729793
8557741,8875,327.67,11796.12,31.9917236094604,11764.12827639054
8557337,15000,476.3,17146.8,56.69809753319227,17090.101902466806
8545756,10000,252.64,15158.4,27.37736508430802,15131.022634915691
8545038,15000,498.15,17933.399999999998,52.7791975291618,17880.620802470836
8544678,20000,728.58,26228.88,50.16487867133845,26178.715121328663
8534998,14000,438.07,15770.52,47.31734664834882,15723.202653351651
8514965,28000,972.01,34992.36,71.95768996397167,34920.40231003603
8514734,16000,411.1,24666.0,53.96255560417483,24612.037444395824
8494957,25000,767.6,27633.600000000002,57.17630243703668,27576.423697562965
8474951,7000,214.93,7737.4800000000005,42.619697472456856,7694.860302527543
8434577,17625,445.27,26716.199999999997,39.3021698964025,26676.897830103593
8414595,8000,291.44,10491.84,40.14749205253514,10451.692507947466
8396640,11000,384.62,13846.32,53.56164630086314,13792.758353699137
8395812,11500,394.73,14210.28,51.54200984664575,14158.737990153355
8395806,14400,489.86,17634.96,49.14815432498619,17585.811845675013
8394756,21000,530.53,19099.079999999998,49.24153800999493,19049.838461990003
8386268,8000,250.33,9011.880000000001,40.921165860503386,8970.958834139497
8384802,12000,286.11,10299.960000000001,46.21924183893535,10253.740758161066
8366449,32350,1123.01,40428.36,70.61961060011848,40357.740389399885
8365959,9500,306.5,11034.0,46.487674727022025,10987.512325272977
8365901,6000,196.41,7070.76,35.039041630702506,7035.7209583692975
8364877,14000,464.94,16737.84,44.48559204675573,16693.354407953244
9228206,24000,597.76,35865.6,34.24871103254887,35831.35128896745
8356523,23525,523.19,31391.4,58.05882573553683,31333.341174264464
8356291,18000,508.47,18304.920000000002,54.17837084571364,18250.741629154287
8356180,14000,480.53,17299.079999999998,52.13733467635476,17246.942665323644
8355050,8000,291.44,10491.84,46.51019118596093,10445.32980881404
